d,sphere,on_sphere_found,on_sphere_dist,general_l2_found,general_l2_dist,radial_found,radial_dist
768,outer,True,0.001370995265895552,True,0.0013046264648437576,False,inf
768,outer,True,0.03832365224962602,True,0.03673553466796874,False,inf
768,outer,True,0.02023647550797396,True,0.019844055175781247,False,inf
768,outer,True,0.021374822759852197,True,0.020915222167968754,False,inf
768,outer,True,0.037263698465449434,True,0.03591156005859375,False,inf
768,outer,True,0.02399207775646943,True,0.02330474853515625,False,inf
768,outer,True,0.01246354616717659,True,0.012222290039062509,False,inf
768,outer,True,0.0005608617210000707,True,0.0005355834960937604,False,inf
768,outer,True,0.012078803945783213,True,0.011851501464843752,False,inf
768,outer,True,0.007914369905229339,True,0.007772827148437503,False,inf
768,outer,True,0.02309373730298503,True,0.02252197265625,False,inf
768,outer,True,0.034293262501079974,True,0.032684326171875,False,inf
768,outer,True,0.03358965312430419,True,0.03294525146484375,False,inf
768,outer,True,0.010905175510954873,True,0.010684204101562506,False,inf
768,outer,True,0.04929056087979933,True,0.048408508300781264,False,inf
768,outer,True,0.050846144079787256,True,0.050028991699218754,False,inf
768,outer,True,0.034396637734523,True,0.03365936279296876,False,inf
768,outer,True,0.053838871058889175,True,0.052912902832031254,False,inf
768,outer,True,0.019879238580542677,True,0.01941833496093751,False,inf
768,outer,True,0.021017007879490183,True,0.020393371582031257,False,inf
768,outer,True,0.021624086115458498,True,0.02110748291015626,False,inf
768,outer,True,0.014769279343046783,True,0.014488220214843743,False,inf
1024,inner,True,0.0037390759923400544,True,0.0036529541015624936,False,inf
1024,inner,True,0.006423533505644941,True,0.006275939941406242,False,inf
1024,inner,True,0.007817645042353247,True,0.007621765136718748,False,inf
1024,inner,True,0.008316130890979134,True,0.008116149902343753,False,inf
1024,inner,True,0.002348907541439257,True,0.0022796630859375057,False,inf
1024,inner,True,0.011604991659847238,True,0.011302185058593758,False,inf
1024,inner,True,0.0003355582957223731,True,0.00031585693359374386,False,inf
1024,inner,True,0.005368926309198438,True,0.0052459716796875045,False,inf
1024,inner,True,0.003163834055439509,True,0.0030761718750000086,False,inf
1024,inner,True,0.003826011370484947,True,0.0037078857421874996,False,inf
1024,inner,True,0.0002863757038120427,True,0.0002471923828125004,False,inf
1024,inner,True,0.005848293419329307,True,0.0056854248046875056,False,inf
1024,inner,True,0.013836925203688361,True,0.013540649414062501,False,inf
1024,inner,True,0.001869538813008968,True,0.0018264770507812583,False,inf
1024,inner,True,0.008226213304645312,True,0.008047485351562498,False,inf
1024,inner,True,0.022448292071453137,True,0.0217529296875,False,inf
1024,inner,True,9.58737989905156e-05,True,9.613037109374292e-05,False,inf
1024,inner,True,0.02933593085604783,True,0.02844085693359375,False,inf
1024,inner,True,0.0060879768501581775,True,0.005905151367187506,False,inf
1024,inner,True,0.012821431859087712,True,0.012469482421875,False,inf
1024,inner,True,0.002972086682684224,True,0.002870178222656243,False,inf
1024,inner,True,0.003910644625624873,True,0.0038177490234374994,False,inf
1024,inner,True,0.015339657431291722,True,0.014927673339843755,False,inf
1024,inner,True,0.02293450165913081,True,0.022247314453125,False,inf
1024,inner,True,0.00014381069829277267,True,0.00012359619140624463,False,inf
1024,inner,True,0.0026365287155251586,True,0.0025405883789062426,False,inf
1024,inner,True,0.0039317063744263425,True,0.0037765502929687474,False,inf
1024,inner,True,0.00019174759798103123,True,0.00016479492187499201,False,inf
1024,inner,True,0.0044903483826353886,True,0.0043670654296875016,False,inf
1024,inner,True,0.008141391407017615,True,0.0079376220703125,False,inf
1024,inner,True,0.031826552516239046,True,0.030747985839843756,False,inf
1024,inner,True,0.0026844655727938428,True,0.0026367187500000054,False,inf
1024,inner,True,0.01770497774774964,True,0.017179870605468755,False,inf
1024,inner,True,0.011504792459126036,True,0.011233520507812506,False,inf
1024,inner,True,0.012833277344473825,True,0.012469482421874999,False,inf
1024,inner,True,0.00380264315118054,True,0.003680419921875001,False,inf
1024,inner,True,0.005068948247223408,True,0.004957580566406249,False,inf
1024,inner,True,0.014375294194640474,True,0.014007568359375003,False,inf
1024,inner,True,0.01040243925166839,True,0.01012115478515625,False,inf
1024,inner,True,0.0019654125680988637,True,0.0019088745117187564,False,inf
1024,outer,True,0.01165342127983667,True,0.011439514160156261,False,inf
1024,outer,True,0.013959157904113001,True,0.013746643066406255,False,inf
1024,outer,True,0.012580911202555023,True,0.012387084960937501,False,inf
1024,outer,True,0.0034898052444707023,True,0.003419494628906242,False,inf
1024,outer,True,0.0021188106999117384,True,0.0020462036132812516,False,inf
1024,outer,True,0.016077933662196515,True,0.01587524414062501,False,inf
1024,outer,True,0.0020564927793916333,True,0.0020187377929687597,False,inf
1024,outer,True,0.04877983039776868,True,0.04713134765625,False,inf
1024,outer,True,0.017579992093481187,True,0.01728973388671875,False,inf
1024,outer,True,0.0009970874880493267,True,0.0009475708007812602,False,inf
1024,outer,True,0.043157905624134206,True,0.04092407226562501,False,inf
1024,outer,True,0.0380126070626167,True,0.03753204345703125,False,inf
1024,outer,True,0.0033651694138357646,True,0.003282165527343757,False,inf
1024,outer,True,0.000436225785299317,True,0.00043945312500000657,False,inf
1024,outer,True,0.004112984272071361,True,0.004051208496093741,False,inf
1024,outer,True,0.00884913458544815,True,0.008706665039062492,False,inf
1024,outer,True,0.006107155395859424,True,0.006015014648437507,False,inf
1024,outer,True,0.00018695390778060447,True,0.00013732910156249366,False,inf
1024,outer,True,0.014146040376266144,True,0.013897705078125005,False,inf
1024,outer,True,0.0035521231570194026,True,0.003488159179687507,False,inf
1024,outer,True,0.03806253672845948,True,0.0358428955078125,False,inf
1024,outer,True,0.0006854976564184248,True,0.0006454467773437581,False,inf
1024,outer,True,0.004736163063282552,True,0.0046554565429687425,False,inf
1024,outer,True,0.003863712687392368,True,0.0037490844726562403,False,inf
1024,outer,True,0.009534627964140811,True,0.00939331054687499,False,inf
1024,outer,True,0.013772206856451962,True,0.013595581054687512,False,inf
1024,outer,True,0.013973317149464346,True,0.01351318359375,False,inf
1024,outer,True,0.03212129283541507,True,0.03106384277343751,False,inf
1024,outer,True,0.01115466150720466,True,0.010986328125,False,inf
1024,outer,True,0.009472310410916798,True,0.009338378906249991,False,inf
1024,outer,True,0.012611937738396284,True,0.012194824218749997,False,inf
1024,outer,True,0.004985434505569594,True,0.00488891601562499,False,inf
1024,outer,True,0.03458545303723288,True,0.03408508300781251,False,inf
1024,outer,True,0.047545960353620416,True,0.04703521728515625,False,inf
1024,outer,True,0.011030247515582348,True,0.010835266113281242,False,inf
1024,outer,True,0.0031021461253346997,True,0.0030075073242187486,False,inf
1024,outer,True,0.004112984272162598,True,0.00403747558593751,False,inf
1024,outer,True,0.00467384519590176,True,0.0045730590820312386,False,inf
1024,outer,True,0.022738799621678314,True,0.022027587890625,False,inf
1024,outer,True,0.011214613490533884,True,0.011041259765624999,False,inf
