degree,b,poa,theoretical_bound
3,3.1159547738693467,1.0355512289171869,1.8956282037587904
3,3.141075376884422,1.0334369103013397,1.8956282037587904
3,3.166195979899497,1.0313969271799617,1.8956282037587904
3,3.1913165829145727,1.0294301041703398,1.8956282037587904
3,3.216437185929648,1.0275353099408708,1.8956282037587904
3,3.2415577889447236,1.0257114557030438,1.8956282037587904
3,3.266678391959799,1.0239574937759712,1.8956282037587904
3,3.291798994974874,1.0222724162196921,1.8956282037587904
3,3.3169195979899495,1.020655253533825,1.8956282037587904
3,3.342040201005025,1.0191050734182479,1.8956282037587904
3,3.3671608040201004,1.0176209795927798,1.8956282037587904
3,3.392281407035176,1.0162021106728925,1.8956282037587904
3,3.417402010050251,1.0148476390988175,1.8956282037587904
3,3.4425226130653264,1.0135567701154278,1.8956282037587904
3,3.467643216080402,1.0123287408005106,1.8956282037587904
3,3.4927638190954773,1.0111628191391688,1.8956282037587904
3,3.5178844221105527,1.0100583031421944,1.8956282037587904
3,3.543005025125628,1.0090145200064313,1.8956282037587904
3,3.568125628140703,1.0080308253152153,1.8956282037587904
3,3.5932462311557787,1.0071066022771193,1.8956282037587904
3,3.618366834170854,1.0062412610013165,1.8956282037587904
3,3.6434874371859296,1.0054342378079837,1.8956282037587904
3,3.668608040201005,1.0046849945722638,1.8956282037587904
3,3.69372864321608,1.0039930181003407,1.8956282037587904
3,3.7188492462311555,1.0033578195363702,1.8956282037587904
3,3.743969849246231,1.0027789337989466,1.8956282037587904
3,3.7690904522613065,1.0022559190460034,1.8956282037587904
3,3.794211055276382,1.0017883561669558,1.8956282037587904
3,3.8193316582914574,1.001375848301119,1.8956282037587904
3,3.8444522613065324,1.0010180203813859,1.8956282037587904
3,3.869572864321608,1.000714518702227,1.8956282037587904
3,3.8946934673366833,1.0004650105111659,1.8956282037587904
3,3.9198140703517588,1.000269183622918,1.8956282037587904
3,3.9449346733668342,1.0001267460553784,1.8956282037587904
3,3.9700552763819092,1.0000374256868028,1.8956282037587904
3,3.9951758793969847,1.0000009699334345,1.8956282037587904
3,4.020296482412061,1.0,1.8956282037587904
3,4.045417085427136,1.0,1.8956282037587904
3,4.0705376884422115,1.0,1.8956282037587904
3,4.095658291457287,1.0,1.8956282037587904
3,4.1207788944723625,1.0,1.8956282037587904
3,4.145899497487438,1.0,1.8956282037587904
3,4.1710201005025125,1.0,1.8956282037587904
3,4.196140703517588,1.0,1.8956282037587904
3,4.221261306532663,1.0,1.8956282037587904
3,4.246381909547739,1.0,1.8956282037587904
3,4.271502512562814,1.0,1.8956282037587904
3,4.29662311557789,1.0,1.8956282037587904
3,4.321743718592965,1.000000000000005,1.8956282037587904
3,4.346864321608041,1.0,1.8956282037587904
3,4.371984924623116,1.0,1.8956282037587904
3,4.397105527638192,1.0,1.8956282037587904
3,4.422226130653267,1.0,1.8956282037587904
3,4.447346733668342,1.0,1.8956282037587904
3,4.472467336683417,1.0000000000000107,1.8956282037587904
3,4.497587939698493,1.0,1.8956282037587904
3,4.522708542713568,1.0,1.8956282037587904
3,4.5478291457286435,1.0,1.8956282037587904
3,4.572949748743719,1.0,1.8956282037587904
3,4.598070351758794,1.0,1.8956282037587904
3,4.62319095477387,1.0,1.8956282037587904
3,4.648311557788945,1.0,1.8956282037587904
3,4.673432160804021,1.0000000000000062,1.8956282037587904
3,4.698552763819095,1.0,1.8956282037587904
3,4.723673366834171,1.0,1.8956282037587904
3,4.748793969849246,1.0,1.8956282037587904
3,4.773914572864322,1.0,1.8956282037587904
3,4.799035175879397,1.0,1.8956282037587904
3,4.824155778894473,1.0,1.8956282037587904
3,4.849276381909548,1.0,1.8956282037587904
3,4.874396984924624,1.0,1.8956282037587904
3,4.899517587939699,1.0,1.8956282037587904
3,4.9246381909547745,1.0,1.8956282037587904
3,4.94975879396985,1.0,1.8956282037587904
3,4.9748793969849245,1.0,1.8956282037587904
3,5.0,1.0,1.8956282037587904
4,0.001,1.1051392450664168,2.1505017648768776
4,0.026120603015075378,1.2740097668240955,2.1505017648768776
4,0.051241206030150754,1.3414496777941771,2.1505017648768776
4,0.07636180904522613,1.3912717765976228,2.1505017648768776
4,0.10148241206030151,1.4325766148471109,2.1505017648768776
4,0.12660301507537688,1.4686946741190265,2.1505017648768776
4,0.15172361809045226,1.5012661098886801,2.1505017648768776
4,0.17684422110552764,1.531235694497431,2.1505017648768776
4,0.20196482412060301,1.5592021751113527,2.1505017648768776
4,0.2270854271356784,1.5855729826955922,2.1505017648768776
4,0.25220603015075377,1.6106390292208406,2.1505017648768776
4,0.2773266331658292,1.6346162585635566,2.1505017648768776
4,0.3024472361809045,1.6576697497808899,2.1505017648768776
4,0.32756783919597987,1.6799294267443783,2.1505017648768776
4,0.3526884422110553,1.7014988208417339,2.1505017648768776
4,0.3778090452261307,1.7224622283726123,2.1505017648768776
4,0.40292964824120603,1.7428905924563511,2.1505017648768776
4,0.4280502512562814,1.7628418224904132,2.1505017648768776
4,0.4531708542713568,1.7823656415678257,2.1505017648768776
4,0.4782914572864322,1.8015045795077875,2.1505017648768776
4,0.5034120603015075,1.8202953436929146,2.1505017648768776
4,0.5285326633165829,1.838769871937614,2.1505017648768776
4,0.5536532663316583,1.8569561532222034,2.1505017648768776
4,0.5787738693467337,1.874878876028494,2.1505017648768776
4,0.603894472361809,1.8925599466156333,2.1505017648768776
4,0.6290150753768844,1.9100189077727292,2.1505017648768776
4,0.6541356783919597,1.927272947900436,2.1505017648768776
4,0.6792562814070352,1.944338689266243,2.1505017648768776
4,0.7043768844221105,1.9612298043442578,2.1505017648768776
4,0.7294974874371859,1.9779592976208722,2.1505017648768776
4,0.7546180904522614,1.9945390040314075,2.1505017648768776
4,0.7797386934673367,2.010979736954622,2.1505017648768776
4,0.8048592964824121,2.0272914117320067,2.1505017648768776
4,0.8299798994974874,2.0434831498310446,2.1505017648768776
4,0.8551005025125628,2.0595633674990608,2.1505017648768776
4,0.8802211055276382,2.075540161191497,2.1505017648768776
4,0.9053417085427136,2.0914199125085418,2.1505017648768776
4,0.9304623115577889,2.107210025416008,2.1505017648768776
4,0.9555829145728644,2.1229166614630115,2.1505017648768776
4,0.9807035175879397,2.138545628089669,2.1505017648768776
4,1.005824120603015,2.141629280732188,2.1505017648768776
4,1.0309447236180904,2.1044698368579726,2.1505017648768776
4,1.0560653266331657,2.069019271303141,2.1505017648768776
4,1.0811859296482411,2.03516267208678,2.1505017648768776
4,1.1063065326633166,2.0027953308178095,2.1505017648768776
4,1.1314271356783918,1.9718216290282125,2.1505017648768776
4,1.1565477386934673,1.942154067729773,2.1505017648768776
4,1.1816683417085425,1.9137124191091273,2.1505017648768776
4,1.206788944723618,1.8864229827566432,2.1505017648768776
4,1.2319095477386934,1.8602179316700427,2.1505017648768776
4,1.2570301507537687,1.8350347356121894,2.1505017648768776
4,1.2821507537688441,1.810815651330999,2.1505017648768776
4,1.3072713567839194,1.787507270747933,2.1505017648768776
4,1.3323919597989948,1.7650601195498297,2.1505017648768776
4,1.3575125628140703,1.7434282997291823,2.1505017648768776
4,1.3826331658291455,1.722569170546507,2.1505017648768776
4,1.407753768844221,1.702443063170324,2.1505017648768776
4,1.4328743718592964,1.6830130249091204,2.1505017648768776
4,1.4579949748743717,1.6642445895079114,2.1505017648768776
4,1.4831155778894471,1.6461055704543488,2.1505017648768776
4,1.5082361809045226,1.628565874643682,2.1505017648768776
4,1.5333567839195978,1.611597334094809,2.1505017648768776
4,1.5584773869346733,1.595173553704955,2.1505017648768776
4,1.5835979899497485,1.5792697732833179,2.1505017648768776
4,1.608718592964824,1.5638627423210607,2.1505017648768776
4,1.6338391959798995,1.5489306061439752,2.1505017648768776
4,1.6589597989949747,1.5344528022553015,2.1505017648768776
4,1.6840804020100502,1.5204099658178918,2.1505017648768776
4,1.7092010050251254,1.506783843346746,2.1505017648768776
4,1.7343216080402009,1.4935572137897828,2.1505017648768776
4,1.7594422110552763,1.480713816267473,2.1505017648768776
4,1.7845628140703516,1.4682382838231567,2.1505017648768776
4,1.809683417085427,1.4561160826076385,2.1505017648768776
4,1.8348040201005025,1.444333455983176,2.1505017648768776
4,1.8599246231155777,1.4328773730880855,2.1505017648768776
4,1.8850452261306532,1.4217354814508822,2.1505017648768776
4,1.9101658291457286,1.4108960632858039,2.1505017648768776
4,1.9352864321608039,1.4003479951396292,2.1505017648768776
4,1.9604070351758793,1.3900807105929054,2.1505017648768776
4,1.9855276381909546,1.3800841657485716,2.1505017648768776
4,2.01064824120603,1.3703488072673442,2.1505017648768776
4,2.0357688442211055,1.3608655427326501,2.1505017648768776
4,2.060889447236181,1.3516257131490317,2.1505017648768776
4,2.086010050251256,1.342621067396412,2.1505017648768776
4,2.1111306532663314,1.3338437384794632,2.1505017648768776
4,2.136251256281407,1.3252862214262875,2.1505017648768776
4,2.1613718592964823,1.316941352703935,2.1505017648768776
4,2.186492462311558,1.3088022910304218,2.1505017648768776
4,2.2116130653266333,1.3008624994736633,2.1505017648768776
4,2.2367336683417083,1.293115728737499,2.1505017648768776
4,2.2618542713567837,1.2855560015437644,2.1505017648768776
4,2.286974874371859,1.2781775980272447,2.1505017648768776
4,2.3120954773869347,1.2709750420675234,2.1505017648768776
4,2.33721608040201,1.2639430884882046,2.1505017648768776
4,2.362336683417085,1.2570767110597778,2.1505017648768776
4,2.3874572864321606,1.2503710912477979,2.1505017648768776
4,2.412577889447236,1.2438216076527335,2.1505017648768776
4,2.4376984924623115,1.2374238260923414,2.1505017648768776
4,2.462819095477387,1.2311734902812637,2.1505017648768776
4,2.487939698492462,1.2250665130662604,2.1505017648768776
4,2.5130603015075375,1.2190989681787194,2.1505017648768776
4,2.538180904522613,1.213267082469107,2.1505017648768776
4,2.5633015075376884,1.2075672285907886,2.1505017648768776
4,2.588422110552764,1.2019959181030504,2.1505017648768776
4,2.613542713567839,1.1965497949656039,2.1505017648768776
4,2.6386633165829143,1.1912256293987944,2.1505017648768776
4,2.6637839195979898,1.1860203120857398,2.1505017648768776
4,2.6889045226130652,1.180930848694344,2.1505017648768776
4,2.7140251256281407,1.175954354698779,2.1505017648768776
4,2.739145728643216,1.1710880504814634,2.1505017648768776
4,2.764266331658291,1.1663292566979828,2.1505017648768776
4,2.7893869346733666,1.1616753898885777,2.1505017648768776
4,2.814507537688442,1.1571239583210773,2.1505017648768776
4,2.8396281407035175,1.1526725580510881,2.1505017648768776
4,2.864748743718593,1.1483188691863726,2.1505017648768776
4,2.889869346733668,1.1440606523431127,2.1505017648768776
4,2.9149899497487435,1.1398957452827054,2.1505017648768776
4,2.940110552763819,1.1358220597184365,2.1505017648768776
4,2.9652311557788944,1.1318375782821135,2.1505017648768776
4,2.99035175879397,1.1279403516413944,2.1505017648768776
4,3.0154723618090453,1.1241284957591509,2.1505017648768776
4,3.0405929648241203,1.1204001892868254,2.1505017648768776
4,3.065713567839196,1.1167536710841424,2.1505017648768776
4,3.0908341708542713,1.113187237858171,2.1505017648768776
4,3.1159547738693467,1.1096992419150586,2.1505017648768776
4,3.141075376884422,1.1062880890182722,2.1505017648768776
4,3.166195979899497,1.102952236347485,2.1505017648768776
4,3.1913165829145727,1.0996901905527015,2.1505017648768776
4,3.216437185929648,1.0965005058984578,2.1505017648768776
4,3.2415577889447236,1.0933817824933068,2.1505017648768776
4,3.266678391959799,1.0903326646001157,2.1505017648768776
4,3.291798994974874,1.0873518390228523,2.1505017648768776
4,3.3169195979899495,1.0844380335659554,2.1505017648768776
4,3.342040201005025,1.0815900155624805,2.1505017648768776
4,3.3671608040201004,1.0788065904675521,2.1505017648768776
4,3.392281407035176,1.0760866005137233,2.1505017648768776
4,3.417402010050251,1.0734289234251844,2.1505017648768776
4,3.4425226130653264,1.070832471187838,2.1505017648768776
4,3.467643216080402,1.0682961888724696,2.1505017648768776
4,3.4927638190954773,1.065819053508389,2.1505017648768776
4,3.5178844221105527,1.0634000730050757,2.1505017648768776
4,3.543005025125628,1.0610382851194895,2.1505017648768776
4,3.568125628140703,1.05873275646685,2.1505017648768776
4,3.5932462311557787,1.0564825815727843,2.1505017648768776
4,3.618366834170854,1.0542868819649067,2.1505017648768776
4,3.6434874371859296,1.0521448053019384,2.1505017648768776
4,3.668608040201005,1.0500555245386234,2.1505017648768776
4,3.69372864321608,1.0480182371247901,2.1505017648768776
4,3.7188492462311555,1.046032164236949,2.1505017648768776
4,3.743969849246231,1.0440965500409538,2.1505017648768776
4,3.7690904522613065,1.0422106609843496,2.1505017648768776
4,3.794211055276382,1.0403737851169828,2.1505017648768776
4,3.8193316582914574,1.0385852314386812,2.1505017648768776
4,3.8444522613065324,1.0368443292728091,2.1505017648768776
4,3.869572864321608,1.0351504276644505,2.1505017648768776
4,3.8946934673366833,1.0335028948022633,2.1505017648768776
4,3.9198140703517588,1.0319011174629389,2.1505017648768776
4,3.9449346733668342,1.0303445004772231,2.1505017648768776
4,3.9700552763819092,1.028832466216686,2.1505017648768776
4,3.9951758793969847,1.027364454100249,2.1505017648768776
4,4.020296482412061,1.0259399201197579,2.1505017648768776
4,4.045417085427136,1.0245583363836714,2.1505017648768776
4,4.0705376884422115,1.0232191906782044,2.1505017648768776
4,4.095658291457287,1.021921986045172,2.1505017648768776
4,4.1207788944723625,1.020666240375902,2.1505017648768776
4,4.145899497487438,1.019451486020439,2.1505017648768776
4,4.1710201005025125,1.0182772694115867,2.1505017648768776
4,4.196140703517588,1.017143150703059,2.1505017648768776
4,4.221261306532663,1.016048703421297,2.1505017648768776
4,4.246381909547739,1.0149935141302835,2.1505017648768776
4,4.271502512562814,1.0139771821090113,2.1505017648768776
4,4.29662311557789,1.0129993190409443,2.1505017648768776
4,4.321743718592965,1.0120595487151682,2.1505017648768776
4,4.346864321608041,1.011157506738643,2.1505017648768776
4,4.371984924623116,1.0102928402593268,2.1505017648768776
4,4.397105527638192,1.0094652076995212,2.1505017648768776
4,4.422226130653267,1.008674278499293,2.1505017648768776
4,4.447346733668342,1.0079197328694653,2.1505017648768776
4,4.472467336683417,1.007201261553894,2.1505017648768776
4,4.497587939698493,1.0065185656006024,2.1505017648768776
4,4.522708542713568,1.0058713561417094,2.1505017648768776
4,4.5478291457286435,1.0052593541814472,2.1505017648768776
4,4.572949748743719,1.0046822903923762,2.1505017648768776
4,4.598070351758794,1.0041399049192739,2.1505017648768776
4,4.62319095477387,1.003631947190527,2.1505017648768776
4,4.648311557788945,1.0031581757367565,2.1505017648768776
4,4.673432160804021,1.0027183580165024,2.1505017648768776
4,4.698552763819095,1.0023122702485554,2.1505017648768776
4,4.723673366834171,1.0019396972509969,2.1505017648768776
4,4.748793969849246,1.001600432286443,2.1505017648768776
4,4.773914572864322,1.0012942769135205,2.1505017648768776
4,4.799035175879397,1.0010210408442988,2.1505017648768776
4,4.824155778894473,1.0007805418074507,2.1505017648768776
4,4.849276381909548,1.0005726054170654,2.1505017648768776
4,4.874396984924624,1.0003970650468723,2.1505017648768776
4,4.899517587939699,1.000253761709768,2.1505017648768776
4,4.9246381909547745,1.0001425439424636,2.1505017648768776
4,4.94975879396985,1.0000632676951224,2.1505017648768776
4,4.9748793969849245,1.000015796225867,2.1505017648768776
4,5.0,1.0000000000000053,2.1505017648768776
